longitude,latitude,address,n
120.42932,38.027149,"9984 VINE SPRING RD ,SONORA,CA,95370",7574
120.42514,38.029816,"22455 BENNETT RD ,SONORA,CA,95370",7575
120.42347,38.024998,"10242 SLATE RIM RD ,SONORA,CA,95370",7576
120.42269,38.023857,"10261 SLATE RIM RD ,SONORA,CA,95370",7577
120.41887,38.022732,"10360 HORSESHOE BEND RD ,SONORA,CA,95370",7578
120.40491,38.016724,"11015 UNION HILL RD ,SONORA,CA,95370",7579
120.41058,38.019665,"21845 SHAWS FLAT RD ,SONORA,CA,95370",7580
120.41073,38.019772,"21849 SHAWS FLAT RD ,SONORA,CA,95370",7581
120.401,38.017735,"11270 JOHN WALLACE DR ,,CA,95370",7582
120.40359,38.010971,"21371 SHAWS FLAT RD ,SONORA,CA,95370",7583
120.41103,38.006287,"10760 JOAQUIN MORRIS RD ,SONORA,CA,95370",7584
120.40348,38.009438,"21318 SHAWS FLAT RD ,SONORA,CA,95370",7585
120.39907,38.006821,"21121 SHAWS FLAT SCHOOL RD ,SONORA,CA,95370",7586
120.41174,38.003998,"21033 LANCASTER CT ,SONORA,CA,95370",7587
120.40851,38.001369,"20931 JAMESTOWN RD ,SONORA,CA,95370",7588
120.40253,38.004669,"21068 SHAWS FLAT RD ,SONORA,CA,95370",7589
120.38633,37.996502,"176 ELK DR ,SONORA,CA,95370",7590
120.38816,37.99728,"983 SHAWS FLAT RD ,SONORA,CA,95370",7591
120.38584,37.994759,"276 MCCORMICK DR ,SONORA,CA,95370",7592
120.39442,38.000629,"20835 SARATOGA RD ,SONORA,CA,95370",7593
120.39496,38.001873,"20940 SHAWS FLAT RD ,SONORA,CA,95370",7594
120.39277,38.002808,"20914 SHAWS FLAT RD ,SONORA,CA,95370",7595
120.39375,38.000118,"20806 SARATOGA RD ,SONORA,CA,95370",7596
120.39404,38.001503,"20900 UNCLE TOMS DR ,SONORA,CA,95370",7597
120.39012,38.002033,"1335 SHAWS FLAT RD ,SONORA,CA,95370",7598
120.38789,37.998375,"1110 SHAWS FLAT RD ,SONORA,CA,95370",7599
120.38573,37.994583,"282 ELK DR ,SONORA,CA,95370",7600
120.39385,38.018768,"21867 SAWMILL FLAT RD ,SONORA,CA,95370",7601
120.39291,38.019028,"21873 SAWMILL FLAT RD ,SONORA,CA,95370",7602
120.39211,37.990818,"559 SNELL ST ,SONORA,CA,95370",7603
120.39021,38.019505,"11715 SOUZA LN ,SONORA,CA,95370",7604
120.38283,38.021442,"21985 SAWMILL FLAT RD ,SONORA,CA,95370",7605
120.39564,37.992908,"11470 RACETRACK RD ,SONORA,CA,95370",7606
120.3866,37.999916,"102 CORTE DEL ENCINO ,SONORA,CA,95370",7607
120.38978,38.002342,"135 ROBLE RD ,SONORA,CA,95370",7608
120.3921,37.988155,"35 ARBONA CIR S ,SONORA,CA,95370",7609
120.39137,37.987808,"203 ARBONA CIR S ,SONORA,CA,95370",7610
120.39527,37.988438,"339 ARBONA CIR N ,SONORA,CA,95370",7611
120.3934,37.988819,"730 ARBONA CIR N ,SONORA,CA,95370",7612
120.39397,37.987885,"430 ARBONA CIR N ,SONORA,CA,95370",7613
120.39252,37.989143,"670 GOLDEN GATE DR ,SONORA,CA,95370",7614
120.24769,38.044079,"17932 ROBIN RD ,TWAIN HARTE,CA,95383",7615
120.26185,38.035252,"22744 LAZY Z LN ,SONORA,CA,95370",7616
120.25845,38.036736,"22763 LAZY Z LN ,SONORA,CA,95370",7617
120.25543,38.038677,"22951 MIDDLE CAMP RD ,TWAIN HARTE,CA,95383",7618
120.25665,38.039417,"17606 LAREDO CT ,TWAIN HARTE,CA,95383",7619
120.39509,37.988335,"322 ARBONA CIR N ,SONORA,CA,95370",7620
120.39403,37.99099,"595 ARBONA CIR N ,SONORA,CA,95370",7621
120.39491,37.989841,"485 DRAGOON CIR ,SONORA,CA,95370",7622
120.25587,38.060787,"17550 MOUNT ELIZABETH DR ,SONORA,CA,95370",7623
120.2539,38.05537,"17607 MOUNT ELIZABETH DR ,SONORA,CA,95370",7624
120.26054,38.05991,"17325 MOUNT ELIZABETH DR ,SONORA,CA,95370",7625
120.25158,38.034981,"22712 S FORK RD ,SONORA,CA,95370",7626
120.25876,38.034042,"22737 MIDDLE CAMP RD ,TWAIN HARTE,CA,95383",7627
120.2498,38.044514,"17864 LARK DR ,TWAIN HARTE,CA,95383",7628
120.25318,38.045406,"23298 QUAIL DR ,TWAIN HARTE,CA,95383",7629
120.25201,38.04538,"23265 QUAIL DR ,TWAIN HARTE,CA,95383",7630
120.24879,38.045315,"17880 ROBIN RD ,TWAIN HARTE,CA,95383",7631
120.43967,37.982723,"9562 RIMROCK RD ,SONORA,CA,95370",7632
120.43275,37.980797,"19810 PEPPERMINT FALLS RD ,JAMESTOWN,CA,95327",7633
120.46207,37.9911,"20281 TUTTLETOWN RD ,SONORA,CA,95370",7634
120.45552,37.992989,"20464 SAPPHIRE RIDGE RD ,SONORA,CA,95370",7635
120.45302,37.993774,"20500 BLACKBERRY POND LN ,SONORA,CA,95370",7636
120.4601,37.989704,"8541 WILCOX RANCH RD ,SONORA,CA,95370",7637
120.4537,37.989925,"8937 HIGHWAY 49 ,SONORA,CA,95370",7638
120.43889,37.979954,"9616 RIMROCK RD ,SONORA,CA,95370",7639
120.43896,37.99295,"9600 POPPY HILLS DR ,SONORA,CA,95370",7640
120.24287,38.049389,"23492 THUNDERBOLT MINE RD ,TWAIN HARTE,CA,95383",7641
120.2353,38.046963,"18571 WILDWOOD DR ,TWAIN HARTE,CA,95383",7642
120.23535,38.045418,"23394 SHADYBROOK DR ,TWAIN HARTE,CA,95383",7643
120.23674,38.05138,"23631 MOUNT ELIZABETH RD ,TWAIN HARTE,CA,95383",7644
120.23665,38.049747,"23600 MOUNT ELIZABETH RD ,TWAIN HARTE,CA,95383",7645
120.22873,38.053726,"23789 SIERRA PINES DR ,TWAIN HARTE,CA,95383",7646
120.23023,38.055447,"23843 S FORK RD ,TWAIN HARTE,CA,95383",7647
120.22823,38.054466,"23855 QUAKER LN ,TWAIN HARTE,CA,95383",7648
120.22762,38.053486,"23767 QUAKER LN ,TWAIN HARTE,CA,95383",7649
120.22862,38.052425,"18805 BROADHURST DR ,TWAIN HARTE,CA,95383",7650
120.22815,38.052517,"18814 BROADHURST DR ,TWAIN HARTE,CA,95383",7651
120.22887,38.051392,"18731 MIDDLE CAMP SUGAR PINE RD ,TWAIN HARTE,CA,95383",7652
120.23433,38.05526,"23843 MARSHALL WAY ,TWAIN HARTE,CA,95383",7653
120.23487,38.054893,"23839 KIT CARSON DR ,TWAIN HARTE,CA,95383",7654
120.23435,38.054237,"23792 KIT CARSON DR ,TWAIN HARTE,CA,95383",7655
120.23434,38.052177,"23763 FREMONT WAY ,TWAIN HARTE,CA,95383",7656
120.24847,38.042019,"23125 S FORK RD ,TWAIN HARTE,CA,95383",7657
120.24556,38.048866,"18057 PIPIT CT ,TWAIN HARTE,CA,95383",7658
120.24805,38.048344,"23364 TANAGER DR ,TWAIN HARTE,CA,95383",7659
120.24545,38.048595,"23407 TANAGER DR ,TWAIN HARTE,CA,95383",7660
120.24749,38.048008,"17974 KINGLET CT ,TWAIN HARTE,CA,95383",7661
120.24542,38.048248,"23447 ORIOLE LN ,TWAIN HARTE,CA,95383",7662
120.24683,38.045979,"23306 TANAGER DR ,TWAIN HARTE,CA,95383",7663
120.24039,38.04158,"18164 LITTLE FULLER RD ,TWAIN HARTE,CA,95383",7664
120.2412,38.037689,"18179 LITTLE FULLER RD ,TWAIN HARTE,CA,95383",7665
120.24128,38.038315,"18198 LITTLE FULLER RD ,TWAIN HARTE,CA,95383",7666
120.24694,38.041702,"17980 LARAMIE LN ,TWAIN HARTE,CA,95383",7667
120.24725,38.039635,"17930 BONANZA DR ,TWAIN HARTE,CA,95383",7668
120.24783,38.041203,"17945 LARAMIE LN ,TWAIN HARTE,CA,95383",7669
120.24559,38.04055,"18041 BONANZA DR ,TWAIN HARTE,CA,95383",7670
120.24704,38.043961,"23227 MIDDLE CAMP RD ,TWAIN HARTE,CA,95383",7671
120.2451,38.046673,"23373 MIDDLE CAMP RD ,TWAIN HARTE,CA,95383",7672
120.24039,38.038578,"22895 RED WING TRL ,TWAIN HARTE,CA,95383",7673
120.24027,38.035313,"22748 FULLER RD ,TWAIN HARTE,CA,95383",7674
120.24021,38.042538,"23203 PINEWOOD LN ,,CA,95383",7675
120.37508,37.990181,"524 E BALD MOUNTAIN RD ,SONORA,CA,95370",7676
120.37708,37.989346,"531 E OAKSIDE DR ,SONORA,CA,95370",7677
120.37207,37.988667,"800 E OAKSIDE DR ,SONORA,CA,95370",7678
120.37334,37.987572,"646 E JACKSON ST ,SONORA,CA,95370",7679
120.37267,37.98735,"634 LYONS ST ,SONORA,CA,95370",7680
120.37314,37.990051,"786 E BALD MOUNTAIN RD ,SONORA,CA,95370",7681
120.36313,37.98156,"19727 CEDAR RD ,SONORA,CA,95370",7682
120.36317,37.978783,"19641 CEDAR RD ,SONORA,CA,95370",7683
120.36306,37.976536,"12886 MONO WAY ,SONORA,CA,95370",7684
120.36234,37.97765,"12910 FIR DR ,SONORA,CA,95370",7685
120.3606,37.9776,"13015 FIR DR ,SONORA,CA,95370",7686
120.35906,37.976563,"13074 FIR DR ,SONORA,CA,95370",7687
120.35906,37.976845,"13050 FIR DR ,SONORA,CA,95370",7688
120.37481,37.991585,"397 E BALD MOUNTAIN RD ,SONORA,CA,95370",7689
120.3462,37.980331,"19720 IVY LN ,SONORA,CA,95370",7690
120.37149,37.986439,"701 OLD BALD MOUNTAIN RD ,,CA,95370",7691
120.36237,37.986938,"12889 SYLVA LN ,SONORA,CA,95370",7692
120.35366,37.987099,"13281 CABEZUT RD ,SONORA,CA,95370",7693
120.34481,37.986084,"13730 CABEZUT CT ,SONORA,CA,95370",7694
120.3485,37.990578,"13493 WILSON CT ,SONORA,CA,95370",7695
120.36408,37.985027,"12855 BECKWITH CIR ,SONORA,CA,95370",7696
120.36269,37.983932,"12921 BECKWITH CIR ,SONORA,CA,95370",7697
120.36038,37.98494,"13013 BECKWITH CIR ,SONORA,CA,95370",7698
120.36047,37.985992,"13011 SYLVA LN ,SONORA,CA,95370",7699
120.36147,37.984665,"12972 BECKWITH CIR ,SONORA,CA,95370",7700
120.36082,37.985027,"12988 BECKWITH CIR ,SONORA,CA,95370",7701
120.3586,37.986717,"13155 BECKWITH RD ,SONORA,CA,95370",7702
120.35846,37.985203,"19966 EVELYN CT ,SONORA,CA,95370",7703
120.35645,37.986145,"13203 SYLVA LN ,SONORA,CA,95370",7704
120.36214,37.989246,"12929 HOLLOW DR ,SONORA,CA,95370",7705
120.36172,37.990383,"12945 COVEY CIR ,SONORA,CA,95370",7706
120.36056,37.99094,"20356 LUKE CT ,SONORA,CA,95370",7707
120.36223,37.991615,"20336 EATON CT ,SONORA,CA,95370",7708
120.36533,37.979729,"12800 HONEY LOCUST CT 10,SONORA,CA,95370",7709
120.36839,37.979382,"12660 RED CHESTNUT LN 8,SONORA,CA,95370",7710
120.36839,37.979382,"12660 RED CHESTNUT LN 29,SONORA,CA,95370",7711
120.36839,37.979382,"12660 RED CHESTNUT LN 24,SONORA,CA,95370",7712
120.36839,37.979382,"12660 RED CHESTNUT LN 35,SONORA,CA,95370",7713
120.36395,37.980335,"12660 RED CHESTNUT LN 65,SONORA,CA,95370",7714
120.18547,38.056938,"20684 HEKEKE LN ,MI WUK VILLAGE,CA,95346",7715
120.18641,38.056572,"20636 HEKEKE LN ,MI WUK VILLAGE,CA,95346",7716
120.18378,38.056957,"20749 HEKEKE LN ,,CA,95346",7717
120.18467,38.056427,"20712 TELELE TRL ,MI WUK VILLAGE,CA,95346",7718
120.18379,38.056107,"20751 TELELE TRL ,MI WUK VILLAGE,CA,95346",7719
120.36683,37.976395,"19515 CAMERON LN ,SONORA,CA,95370",7720
120.36401,37.978046,"19575 ROGERS RD ,SONORA,CA,95370",7721
120.3415,37.983356,"19850 IVY LN ,SONORA,CA,95370",7722
120.37448,37.996563,"20615 BALD MOUNTAIN RD N ,SONORA,CA,95370",7723
120.36839,37.979382,"12660 RED CHESTNUT LN 32,SONORA,CA,95370",7724
120.36738,37.979862,"12700 RED MAPLE CIR 10,SONORA,CA,95370",7725
120.36588,37.978622,"19560 RIVER BIRCH CT 7,SONORA,CA,95370",7726
120.36584,37.98037,"19660 SWEET GUM LN ,SONORA,CA,95370",7727
120.36734,37.985092,"1015 MORNING STAR DR ,SONORA,CA,95370",7728
120.32605,37.991779,"20290 MIDLAND DR ,SONORA,CA,95370",7729
120.32638,37.991173,"20330 MIDLAND DR ,SONORA,CA,95370",7730
120.32373,37.993649,"20395 SOMMETTE DR ,SONORA,CA,95370",7731
120.33083,37.995842,"14345 ALDER LN ,SONORA,CA,95370",7732
120.18285,38.057796,"20777 HEKEKE LN ,,CA,95346",7733
120.18208,38.057808,"20841 TELELE TRL ,MI WUK VILLAGE,CA,95346",7734
120.18327,38.056465,"23941 AWANNATA PL ,,CA,95346",7735
120.17886,38.056427,"20997 LAMA ROAD TEUMETE ,,CA,95346",7736
120.17575,38.057049,"21107 LAKE RD ,LA GRANGE,CA,95329",7737
120.17868,38.057484,"20988 LAMA ROAD TEUMETE ,MI WUK VILLAGE,CA,95346",7738
120.19271,38.062962,"24320 PELA RD ,,CA,95346",7739
120.19348,38.060699,"24188 GOLF LINKS DR ,TWAIN HARTE,CA,95383",7740
120.19289,38.060982,"24208 GOLF LINKS DR ,TWAIN HARTE,CA,95383",7741
120.19505,38.058823,"24103 GOLF LINKS DR ,TWAIN HARTE,CA,95383",7742
120.19476,38.058525,"24068 PINE CONE RD ,TWAIN HARTE,CA,95383",7743
120.19289,38.060211,"24173 GOLF LINKS DR ,TWAIN HARTE,CA,95383",7744
120.19062,38.066479,"24510 STATE HWY 108 ,TWAIN HARTE,CA,95383",7745
120.1877,38.066631,"20582 CHIEF FULLER WAY ,MI WUK VILLAGE,CA,95346",7746
120.24933,38.026012,"17892 GOOD SHEPHERD DR ,SONORA,CA,95370",7747
120.25333,38.024303,"17750 LUCKY STRIKE TRL ,SONORA,CA,95370",7748
120.25385,38.022034,"22080 FAIR OAKS CT ,SONORA,CA,95370",7749
120.25133,38.022591,"22123 THUNDERBOLT DR ,SONORA,CA,95370",7750
120.25481,38.020767,"21991 FAIR OAKS CT ,SONORA,CA,95370",7751
120.26607,38.006126,"17170 OVERLAND TRL ,SONORA,CA,95370",7752
120.26096,38.005692,"21182 WESSLING LN ,SONORA,CA,95370",7753
120.2615,38.008091,"21313 DORIS LN ,SONORA,CA,95370",7754
120.20367,38.035164,"19888 EASTVIEW DR ,TWAIN HARTE,CA,95383",7755
120.21717,38.010075,"19231 TANGLEWOD TRL ,TWAIN HARTE,CA,95383",7756
120.23175,38.025261,"18681 CHERYL WAY ,TWAIN HARTE,CA,95383",7757
120.22994,38.021194,"22049 KNOX RD ,TWAIN HARTE,CA,95383",7758
120.23808,38.006496,"21199 WETUMKA RD ,TUOLUMNE,CA,95379",7759
120.2345,38.010796,"21350 KNOX RD ,TWAIN HARTE,CA,95383",7760
120.22666,38.035576,"18909 SEQUOIA LN ,TWAIN HARTE,CA,95383",7761
120.2549,38.019871,"17630 SCENIC HEIGHTS CT ,SONORA,CA,95370",7762
120.22575,38.042118,"18870 TIFFENI DR ,TWAIN HARTE,CA,95383",7763
120.2229,38.042599,"19050 TIFFENI DR ,TWAIN HARTE,CA,95383",7764
120.22506,38.041309,"18785 TIFFENI DR ,TWAIN HARTE,CA,95383",7765
120.22563,38.042488,"18972 TIFFENI DR ,TWAIN HARTE,CA,95383",7766
120.22198,38.04163,"19080 TIFFENI DR ,TWAIN HARTE,CA,95383",7767
120.25175,38.02771,"22437 WILDCAT RIDGE RD ,SONORA,CA,95370",7768
120.25679,38.017197,"17551 SCENIC HEIGHTS DR ,SONORA,CA,95370",7769
120.22313,38.043446,"23275 KOREY CT ,TWAIN HARTE,CA,95383",7770
120.22313,38.043446,"23270 KOREY CT ,TWAIN HARTE,CA,95383",7771
120.2222,38.044086,"23242 FRANCO LN ,TWAIN HARTE,CA,95383",7772
120.22974,38.044975,"23290 JOAQUIN GULLY RD ,TWAIN HARTE,CA,95383",7773
120.23135,38.045139,"18632 WILDWOOD DR ,TWAIN HARTE,CA,95383",7774
120.22943,38.043991,"23216 CRESTA DR ,TWAIN HARTE,CA,95383",7775
120.22959,38.04353,"23204 CRESTA DR ,TWAIN HARTE,CA,95383",7776
120.23248,38.040672,"23088 N TUOLUMNE RD ,TWAIN HARTE,CA,95383",7777
120.23244,38.041485,"23134 TUOLUMNE DR ,TWAIN HARTE,CA,95383",7778
120.23409,38.041725,"23138 STRAUCH DR ,TWAIN HARTE,CA,95383",7779
120.23207,38.042603,"23189 TUOLUMNE DR ,TWAIN HARTE,CA,95383",7780
120.24207,38.027321,"22334 TWAIN HARTE DR ,TWAIN HARTE,CA,95383",7781
120.24033,38.027687,"22341 PONDEROSA DR ,TWAIN HARTE,CA,95383",7782
120.38987,37.975128,"469 SOUTHGATE DR ,SONORA,CA,95370",7783
120.38839,37.976147,"347 SONORA AVE ,SONORA,CA,95370",7784
120.38828,37.97636,"176 HILL ST ,SONORA,CA,95370",7785
120.38572,37.975098,"800 W SUNSET ST ,SONORA,CA,95370",7786
120.3804,37.976627,"621 OLIVE ST ,SONORA,CA,95370",7787
120.3811,37.976406,"576 MAPLE ST ,SONORA,CA,95370",7788
120.38148,37.976154,"642 HIGH ST ,SONORA,CA,95370",7789
120.44419,37.961479,"19160 RAWHIDE RD ,JAMESTOWN,CA,95327",7790
120.37774,37.9767,"665 BARRETTA ST ,SONORA,CA,95370",7791
120.37689,37.975529,"197 MONO WAY ,SONORA,CA,95370",7792
120.37804,37.972858,"911 OREGON ST ,SONORA,CA,95370",7793
120.37727,37.972733,"941 NEVADA ST ,SONORA,CA,95370",7794
120.37005,37.976631,"1030 GREENLEY RD ,SONORA,CA,95370",7795
120.375,37.973412,"199 MONO WAY ,SONORA,CA,95370",7796
120.36998,37.974064,"701 MONO WAY ,SONORA,CA,95370",7797
120.36434,37.975716,"1155 MONO WAY ,SONORA,CA,95370",7798
120.35739,37.971962,"13089 SANGUINETTI RD ,SONORA,CA,95370",7799
120.35501,37.976124,"13254 MONO WAY ,SONORA,CA,95370",7800
120.34573,37.974499,"13676 TUOLUMNE RD ,SONORA,CA,95370",7801
120.38667,37.95245,"18138 AVENIDA BONITA ,SONORA,CA,95370",7802
120.39052,37.949081,"11718 PUNTER RANCH RD ,SONORA,CA,95370",7803
120.38781,37.954205,"11757 CAMPO SECO RD ,SONORA,CA,95370",7804
120.36373,37.948898,"17980 LIME KILN RD ,SONORA,CA,95370",7805
120.36912,37.949825,"18038 LIME ROCK DR ,SONORA,CA,95370",7806
120.36556,37.950401,"18087 LIME KILN RD ,SONORA,CA,95370",7807
120.36518,37.953037,"12859 LAKE VALLEY LN ,SONORA,CA,95370",7808
120.41726,37.928783,"10520 THISTLE DOWN RD ,JAMESTOWN,CA,95327",7809
120.41988,37.926743,"16734 JACKSONVILLE RD ,JAMESTOWN,CA,95327",7810
120.41431,37.914803,"16105 JACKSONVILLE RD ,JAMESTOWN,CA,95327",7811
120.41396,37.917023,"16238 JACKSONVILLE RD ,JAMESTOWN,CA,95327",7812
120.41497,37.914169,"10645 MONTEZUMA RD ,JAMESTOWN,CA,95327",7813
120.41426,37.913074,"15967 JACKSONVILLE RD ,JAMESTOWN,CA,95327",7814
120.41418,37.913578,"16021 JACKSONVILLE RD ,JAMESTOWN,CA,95327",7815
120.40306,37.964874,"11131 CIRCLE DR ,JAMESTOWN,CA,95327",7816
120.4043,37.965714,"11071 MCKIBBON DR ,JAMESTOWN,CA,95327",7817
120.41754,37.962921,"18775 JAMESTOWN RD ,JAMESTOWN,CA,95327",7818
120.40337,37.965858,"11110 MCKIBBON DR ,JAMESTOWN,CA,95327",7819
120.40208,37.965694,"11152 MCKIBBON DR ,JAMESTOWN,CA,95327",7820
120.42783,37.944099,"17707 STATE HIGHWAY 108 ,JAMESTOWN,CA,95327",7821
120.42677,37.943077,"10080 BUCKEYE CT ,JAMESTOWN,CA,95327",7822
120.4268,37.942982,"10116 BUCKEYE CT ,JAMESTOWN,CA,95327",7823
120.42575,37.940884,"17530 FERNWOOD DR ,JAMESTOWN,CA,95327",7824
120.42602,37.942638,"10131 FALLEN LEAF DR ,JAMESTOWN,CA,95327",7825
120.42547,37.942139,"10190 SHADY DAWN LN ,JAMESTOWN,CA,95327",7826
120.42622,37.942097,"17567 FERNWOOD DR ,JAMESTOWN,CA,95327",7827
120.40456,37.96751,"18964 NORTH DR ,JAMESTOWN,CA,95327",7828
120.40422,37.969288,"19100 MARTHA LN ,JAMESTOWN,CA,95327",7829
120.403,37.968548,"19085 OUTLOOK DR ,JAMESTOWN,CA,95327",7830
120.40374,37.967911,"19055 NORTH DR ,JAMESTOWN,CA,95327",7831
120.40423,37.96653,"18931 NORTH DR ,JAMESTOWN,CA,95327",7832
120.38599,37.941071,"11911 APPEY WAY ,SONORA,CA,95370",7833
120.42428,37.943966,"17700 WOODS WAY ,JAMESTOWN,CA,95327",7834
120.3886,37.936764,"17370 CAMPBELL FLAT RD ,SONORA,CA,95370",7835
120.3881,37.939594,"17450 BLACKBIRD LN ,SONORA,CA,95370",7836
120.39407,37.953602,"18247 BERRY LN ,SONORA,CA,95370",7837
120.39357,37.953594,"18271 BERRY LN ,SONORA,CA,95370",7838
120.40746,37.958607,"18400 BLUE OAK CT ,JAMESTOWN,CA,95327",7839
120.43538,37.868179,"13480 RED HILLS RD ,CHINESE CAMP,CA,95309",7840
120.43368,37.869675,"9889 MAIDEN LN ,CHINESE CAMP,CA,95309",7841
120.41302,37.84465,"10801 STATE HIGHWAY 49 120,COULTERVILLE,CA,95311",7842
120.44484,37.863529,"13255 RED HILLS RD ,CHINESE CAMP,CA,95309",7843
120.40128,37.879974,"14145 PARK AVE ,JAMESTOWN,CA,95327",7844
120.4002,37.878109,"14012 PARK AVE ,JAMESTOWN,CA,95327",7845
120.39831,37.8736,"13800 PARK AVE ,JAMESTOWN,CA,95327",7846
120.40071,37.875767,"13891 LAKE DR ,JAMESTOWN,CA,95327",7847
120.38676,37.857918,"12784 MAMMOTH MINE RD ,JAMESTOWN,CA,95327",7848
120.38548,37.857422,"12340 MAMMOTH MINE RD ,JAMESTOWN,CA,95327",7849
120.40383,37.873722,"13815 LAKE DR ,JAMESTOWN,CA,95327",7850
120.45271,37.865086,"13301 SIMS RD ,JAMESTOWN,CA,95327",7851
120.37357,37.885139,"14420 TWIST RD ,JAMESTOWN,CA,95327",7852
120.17629,37.83408,"21051 MORGAN DR ,GROVELAND,CA,95321",7853
120.14182,37.84544,"22612 PROSPECT HTS ,GROVELAND,CA,95321",7854
120.1432,37.845161,"22513 PROSPECT HTS ,GROVELAND,CA,95321",7855
120.14271,37.845703,"22490 PROSPECT HTS ,GROVELAND,CA,95321",7856
120.13938,37.844677,"22719 PROSPECT HTS ,GROVELAND,CA,95321",7857
120.13708,37.845612,"22867 ROLLING WOODS DR ,GROVELAND,CA,95321",7858
120.13868,37.845066,"22750 PROSPECT HTS ,GROVELAND,CA,95321",7859
120.26158,37.989567,"20241 SOULSBYVILLE RD ,,CA,95372",7860
120.26147,37.981392,"19889 SOULSBYVILLE RD ,SOULSBYVILLE,CA,95372",7861
120.26398,37.989731,"20199 SOULSBYVILLE RD ,SOULSBYVILLE,CA,95372",7862
120.26494,37.987511,"20091 SOULSBYVILLE RD ,SOULSBYVILLE,CA,95372",7863
120.2639,37.984608,"19971 COMMUNITY DR ,SOULSBYVILLE,CA,95372",7864
120.26431,37.984722,"20000 COMMUNITY DR ,SOULSBYVILLE,CA,95372",7865
120.0256,37.819855,"27599 PACKARD CANYON RD ,GROVELAND,CA,95321",7866
120.26634,37.982491,"19800 SOULSBYVILLE RD ,SOULSBYVILLE,CA,95372",7867
120.26303,37.980709,"17270 TIMBER DR ,,CA,95372",7868
120.26839,37.980034,"19681 SOULSBYVILLE RD ,SOULSBYVILLE,CA,95372",7869
120.26956,37.977451,"17082 MONTE GRANDE DR ,SOULSBYVILLE,CA,95372",7870
120.27485,37.974583,"19401 SOULSBYVILLE RD ,SOULSBYVILLE,CA,95372",7871
120.26884,37.975033,"17043 MOUNTAIN SIDE DR ,SOULSBYVILLE,CA,95372",7872
120.26617,37.976189,"17154 MONTE GRANDE DR ,SOULSBYVILLE,CA,95372",7873
120.26421,37.974808,"17295 MONTE GRANDE DR ,SOULSBYVILLE,CA,95372",7874
120.26386,37.97591,"17267 MONTE GRANDE DR ,SOULSBYVILLE,CA,95372",7875
120.26318,37.97805,"17204 MONTE GRANDE DR ,SOULSBYVILLE,CA,95372",7876
120.02314,37.819042,"27575 PACKARD CANYON RD ,GROVELAND,CA,95321",7877
119.87895,37.812244,"34021 STATE HIGHWAY 120 ,GROVELAND,CA,95321",7878
119.94051,37.811413,"31483 HARDIN FLAT RD ,GROVELAND,CA,95321",7879
119.93844,37.81139,"31583 HARDIN FLAT RD ,GROVELAND,CA,95321",7880
119.96297,37.826141,"11327 SAWMILL MOUNTAIN RD ,,CA,95321",7881
119.95389,37.815472,"30843 HARDIN FLAT RD ,GROVELAND,CA,95321",7882
120.34734,37.72641,"5614 ARBOLADA DR ,LA GRANGE,CA,95329",7883
120.34695,37.725822,"5601 ARBOLADA DR ,LA GRANGE,CA,95329",7884
120.35311,37.726143,"5603 LLANURA DR ,LA GRANGE,CA,95329",7885
120.34497,37.722939,"5448 ARBOLADA DR ,LA GRANGE,CA,95329",7886
120.34888,37.719975,"5279 LLANURA DR ,LA GRANGE,CA,95329",7887
120.34571,37.720688,"5297 ARBOLADA DR ,LA GRANGE,CA,95329",7888
120.35036,37.716881,"5077 POZUELO CT ,LA GRANGE,CA,95329",7889
120.34715,37.716213,"13588 PINO CT ,LA GRANGE,CA,95329",7890
120.34888,37.713936,"13535 COLINA WAY ,LA GRANGE,CA,95329",7891
120.35081,37.712666,"13451 SALINAS ST ,LA GRANGE,CA,95329",7892
120.35052,37.708508,"13464 HOYITO CIR ,LA GRANGE,CA,95329",7893
120.34543,37.708141,"4694 ARBOLADA DR ,LA GRANGE,CA,95329",7894
120.3437,37.709648,"4660 MADRESELVA ST ,LA GRANGE,CA,95329",7895
120.33971,37.710464,"4780 ENRAMADA DR ,LA GRANGE,CA,95329",7896
120.33826,37.707287,"4590 ENRAMADA DR ,LA GRANGE,CA,95329",7897
120.3459,37.707481,"13673 CANADA ST ,LA GRANGE,CA,95329",7898
120.34473,37.706383,"4551 ARBOLADA DR ,LA GRANGE,CA,95329",7899
120.33657,37.703453,"4333 ABETO ST ,LA GRANGE,CA,95329",7900
120.34073,37.701923,"13869 CEDRO CT ,LA GRANGE,CA,95329",7901
120.33832,37.700478,"4220 ARBOLADA DR ,LA GRANGE,CA,95329",7902
120.33682,37.696362,"3968 ABETO ST ,LA GRANGE,CA,95329",7903
120.33454,37.696095,"3990 LADERA WAY ,LA GRANGE,CA,95329",7904
120.33263,37.699425,"4077 ARBOLADA DR ,LA GRANGE,CA,95329",7905
120.33067,37.697353,"4038 ARBOLADA DR ,LA GRANGE,CA,95329",7906
120.33556,37.694111,"3779 ABETO ST ,LA GRANGE,CA,95329",7907
120.33056,37.694412,"3911 CASTILLO WAY ,LA GRANGE,CA,95329",7908
120.32816,37.694809,"3908 ARBOLADA DR ,LA GRANGE,CA,95329",7909
120.33256,37.69035,"3618 LADERA WAY ,LA GRANGE,CA,95329",7910
120.27072,38.025764,"22231 CRYSTAL FALLS DR ,SONORA,CA,95370",7911
120.27075,38.026581,"22274 CRYSTAL FALLS CT ,SONORA,CA,95370",7912
